gensim-tfidf0	gensim-tfidf1	gensim-tfidf2	gensim-tfidf3	gensim-tfidf4	gensim-tfidf5	gensim-tfidf6	gensim-tfidf7	gensim-tfidf8	gensim-tfidf9	gensim-tfidf10	gensim-tfidf11	gensim-tfidf12	gensim-tfidf13	gensim-tfidf14	gensim-tfidf15	gensim-tfidf16	gensim-tfidf17	gensim-tfidf18	gensim-tfidf19	gensim-tfidf20	gensim-tfidf21	gensim-tfidf22	gensim-tfidf23	gensim-tfidf24
0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.679999999994	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333355	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333352	0.0133333333333	0.0133333333333	0.746666666665	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0033333333332
0.0033333333352	0.66999999996	0.0033333333341	0.0033333333349	0.0133333333359	0.246666666662	0.013333333335	0.0033333333325	0.0033333333342	0.0133333333344	0.0133333333343	0.0133333333354	0.0133333333341	0.496666666666	0.0133333333344	0.0133333333351	0.013333333335	0.0033333333342	0.0033333333346	0.0033333333356	0.0133333333392	0.0033333333351	0.0033333333351	0.0133333333347	0.0133333333341
0.01	0.01	0.01	0.0100000000001	0.0100000000013	0.01	0.010000000001	0.01	0.01	0.01	0.0100000000001	0.01	0.0100000000003	0.510603494838	0.0100000000002	0.01	0.01	0.0100000000001	0.0100000000002	0.01	0.0100000000001	0.0100000000001	0.464603494849	0.01	0.01
0	0	0.22100281515	0	0	0	0	0	0	0	0.213002815133	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.749999999922	9.99998694962e-14	9.99998694962e-14	9.99998694962e-14	1.10000029918e-12	9.99998694962e-14	9.99998694962e-14	9.99998694962e-14	0.0100000000006	9.99998694962e-14	9.99998694962e-14	1.99999738992e-13	0.0100000000006	5.00001082204e-13	0.749999999966	9.99998694962e-14	9.99998694962e-14	3.00001343212e-13	9.99998694962e-14	9.99998694962e-14	3.99999477985e-13	4.79999998082e-11	9.99998694962e-14	9.99998694962e-14	9.99998694962e-14
0.01	0.01	0.01	9.99998694962e-14	0.01	0.01	0.488110219745	0.01	0.01	0.01	9.99998694962e-14	0.01	0.01	0.476422085286	9.99998694962e-14	0.01	0.01	0.011688134456	3.99999477985e-13	0.01	1.99999738992e-13	1.99999738992e-13	1.59999964666e-12	0.01	0.01
0.02	0.0200000000001	0.02	0.0200000000001	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.266739848272	0.02	0.519999999999	0.02	0.02	0.02	0.02	0.509260151704	0.02	0.02	0.02	0.02	0.02	0.02
0.807999999989	0.807999999978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.01	0.01	0.01	0.01	0.0099999999999	0.0099999999998	0.239999999992	0.01	0.01	0.01	0.01	0.01	0.0099999999999	0.0099999999998	0.01	0.0099999999994	0.0099999999999	0.01	0.0099999999999	0.0099999999999	0.0099999999933	0.01	0.0100000000001	0.01	0.01
1.00000042969e-12	8.00000690693e-13	2.99999608488e-13	7.00000821197e-13	1.10000029918e-12	7.00000821197e-13	7.00000821197e-13	7.00000821197e-13	0.666666666577	3.99999477985e-13	6.000009517e-13	7.99998955969e-13	2.99999608488e-13	4.00001212708e-13	0.666666666595	8.00000690693e-13	7.00000821197e-13	4.00001212708e-13	5.99999216977e-13	1.09999856446e-12	2.69999994584e-12	9.00000560189e-13	8.00000690693e-13	5.99999216977e-13	2.99999608488e-13
0.0100000000011	0.0100000000008	0.0100000000005	0.0100000000007	0.0100000000021	0.200301249802	0.0100000000008	0.246301249806	0.0100000000004	0.0100000000005	0.0100000000005	0.0100000000009	0.0100000000004	0.0100000000004	0.0100000000005	0.0100000000009	0.0100000000007	0.010000000002	0.0100000000006	0.0100000000012	0.0100000000027	0.0100000000009	0.0100000000008	0.0100000000006	0.0100000000003
0.0100000000005	0.249999999991	0	0	0	0	0	0	0	0.0100000000034	0	0	0	0	0	0	0	0	0.0100000000001	0	9.99998694962e-14	0.0100000000007	0	0.259999999996	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.807999999983	0	0	0	0	0	0	0	0	0
0.0066666666667	0.0066666666666	0.0066666666646	0.0066666666667	0.0066666666665	0.0066666666667	0.0066666666666	0.0066666666667	0.0066666666667	0.0066666666666	0.0066666666666	0.0066666666667	0.0066666666667	0.159999999997	0.0066666666667	0.0066666666667	0.0066666666668	0.0066666666667	0.0066666666667	0.0066666666667	0.0066666666667	0.0066666666667	0.0066666666667	0.0066666666667	0.0066666666667
0	0	0.047999999998	0	0.01	0	0	0.0100000000001	0	0	0	0	0	0	0	0	0.01	0.0100000000001	0	0	0	0.0100000000088	0	0.0100000000002	0
0.0100000000012	0.0100000000009	0.629063517915	0.0100000000008	0.0100000000013	0.0100000000009	0.0100000000009	0.0100000000008	0.0100000000004	0.0100000000005	0.0100000000009	0.0100000000011	0.0100000000004	0.0100000000005	0.0100000000005	0.0100000000009	0.392147088751	0.0100000000027	0.0100000000007	0.0100000000014	0.0100000000031	0.170249762753	0.0100000000011	0.0100000000007	0.0100000000004
0	0	0	0	0.042509853961	0	0	0.358676916997	0	0	0	0	0	0	0.549176520618	0	0	0	0	0	0	0	0.15465641632	0	0
0.0033333333319	0.0033333333322	0.0033333333328	0.0033333333324	0.0033333333316	0.0033333333322	0.0033333333323	0.0033333333324	0.0033333333328	0.0033333333327	0.0033333333327	0.0033333333321	0.0033333333328	0.0033333333328	0.0033333333327	0.0033333333327	0.0033333333323	0.0033333333327	0.0033333333325	0.0033333333314	0.0033333333254	0.0033333333321	0.0033333333322	0.079999999971	0.0033333333329
0.339999999984	0	0	0	0	0	0	0	0.333333333318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.30000003817e-12	1.00000042969e-12	4.99999347481e-13	9.00000560189e-13	1.49999977717e-12	1.17999984783e-11	1.00000042969e-12	9.00000560189e-13	4.99999347481e-13	5.99999216977e-13	5.99999216977e-13	0.749999999995	4.99999347481e-13	4.99999347481e-13	5.99999216977e-13	1.00000042969e-12	9.00000560189e-13	5.99999216977e-13	0.749999999962	1.49999977717e-12	3.39999903232e-12	1.20000016868e-12	1.00000042969e-12	7.99998955969e-13	3.99999477985e-13
0.0133333333333	0.0133333333333	0.45594794182	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.194666666672	0.0133333333397	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.533281275154	0.0133333333333	0.0133333333333	0.0133333333333
0.01	0.01	0.0100000000028	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.619022141599	0.01	0.01	0.176977858397	0.01	0.759999999997	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
0.0066666666667	0.0066666666666	0.0066666671909	0.0066666666667	0.0066666666665	0.0066666666667	0.0066666666666	0.0066666666667	0.0066666666667	0.0066666666666	0.0066666666666	0.0066666666667	0.0066666666667	0.160000000524	0.0066666666667	0.0066666666667	0.0066666666668	0.0066666666667	0.0066666666667	0.0066666666667	0.0066666666667	0.0066666666667	0.0066666666667	0.0066666666667	0.0066666666667
0.0100000000011	0.0100000000009	0.150732162558	0.0100000000008	0.645267837432	0.0100000000009	0.0100000000008	0.0100000000008	0.0100000000004	0.0100000000005	0.0100000000005	0.010000000001	0.0100000000008	0.0100000000004	0.0100000000005	0.0100000000009	0.75999999998	0.0100000000005	0.0100000000007	0.0100000000013	0.0100000000029	0.010000000001	0.0100000000009	0.0100000000007	0.0100000000004
0	0	0	0	0	0	0	0.50708176328	0	0	0	0	0	0	0	0	0	0	0	0.287817611496	0	0	0.188597485108	0	0
0.0033333333333	0.0033333333336	0.0033333333335	0.0033333333327	0.0033333333337	0.0033333333333	0.0033333333333	0.0033333333336	0.0033333333333	0.0033333333333	0.0033333333333	0.0033333333333	0.746666666658	0.0033333333333	0.0033333333333	0.0033333333333	0.0033333333333	0.0033333333333	0.0033333333333	0.0033333333333	0.0033333333333	0.669999999993	0.0033333333344	0.0033333333303	0.0033333333333
1.20000016868e-12	1.00000042969e-12	3.99999477985e-13	7.99998955969e-13	1.39999990767e-12	1.00000042969e-12	9.00000560189e-13	7.99998955969e-13	3.99999477985e-13	5.99999216977e-13	4.99999347481e-13	1.10000029918e-12	3.99999477985e-13	4.99999347481e-13	5.99999216977e-13	0.528719254265	9.00000560189e-13	4.99999347481e-13	7.99998955969e-13	1.39999990767e-12	3.19999929332e-12	0.198445320914	1.00000042969e-12	0.330273933332	3.99999477985e-13
0.0033333333334	0.0033333333334	0.0033333333333	0.0033333333332	0.0033333333333	0.0033333333333	0.0033333333344	0.0033333333333	0.0033333333333	0.0033333333334	0.0033333333334	0.0033333333333	0.0033333333334	0.173886498311	0.25055316498	0.0033333333333	0.0033333333333	0.0033333333334	0.0033333333335	0.0033333333334	0.0033333333334	0.0033333333329	0.0033333333343	0.0033333333333	0.0033333333333
0.0133333333333	0.666666666651	0.0133333333333	2.89999968484e-12	1.99999738992e-13	0.0133333333333	0.0133333333333	0.0133333333333	0.333333333316	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.333333333337	2.99999608488e-13	0.0133333333333
0	0	0	0	0	0	0	0	0.031999999989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.0100000000001	0	0	0.241783444921	0.0100000000009	0.0100000000001	0	0	0.0100000000001	0.797999999988	0.0100000000001	0.0100000000001	0	0	0	0	0	0.0100000000003	0	0.0100000000003	0	0	0	0	0.528216555075
6.99999086473e-13	4.99999347481e-13	7.00000821197e-13	0.01	0.74999999999	0.0100000000003	0.01	0.0100000000001	0.01	0.01	4.99999347481e-13	0.01	0.01	0.01	0.259999999998	0.01	1.99999738992e-13	0.01	0.01	1.69999951616e-12	0.01	0.499999999993	0.01	0.0100000000002	0.01
0.0099999999981	0.0099999999986	0.0099999999992	0.0099999999988	0.0099999999966	0.0099999999974	0.0099999999987	0.0099999999992	0.0099999999993	0.0099999999991	0.0099999999992	0.0099999999984	0.0100000000004	0.0099999999993	0.0099999999992	0.0099999999985	0.0099999999987	0.32524267072	0.095242670752	0.009999999998	0.0099999999961	0.0099999999984	0.0099999999991	0.0099999999989	0.0099999999994
0.146275550897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.122275550907	0	0	0	0	0	0	0	0	0
0.0133333333333	0.0133333333333	0.383518160956	0.0133333333333	0.0133333333333	0.0033333333331	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.460184827622	0.0133333333333	0.0133333333333	0.0033333333335	0.0033333333328	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333
0	0	0	0.807999999981	0	0	0	0	0	0	0	0	0	0	0	0.807999999987	0	0	0	0	0	0	0	0	0
0.01	0.01	0.0100000000004	0.0100000000003	0.01	0.01	0.01	0.01	0.01	0.01	0.509999999942	0.739999999997	0.01	0.0099999999982	0.01	0.01	0.01	0.0099999999997	0.0100000000569	0.01	0.0099999999995	0.01	0.01	0.01	0.01
1.00000042969e-12	7.99998955969e-13	0.0100000000004	2.99999608488e-13	8.579999905e-11	7.99998955969e-13	9.99998694962e-14	6.99999086473e-13	9.99998694962e-14	4.99999347481e-13	3.99999477985e-13	9.00000560189e-13	1.99999738992e-13	9.99998694962e-14	2.99999608488e-13	7.99998955969e-13	0.252122441821	9.99998694962e-14	4.99999347481e-13	1.20000016868e-12	2.69999994584e-12	9.00000560189e-13	0.252122441722	2.99999608488e-13	2.99999608488e-13
0.0133333333333	0.0133333333336	0.0133333333335	0.0133333333333	0.0133333333336	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.194666666663	0.0133333333333	0.0133333333333	0.071999999998	0.0133333333333	0.0133333333333	0.0133333333333
0.0033333333333	0.0033333333334	0.0033333333333	0.0033333333333	0.0033333333333	0.0033333333336	0.0033333332816	0.0033333333333	0.0033333333333	0.0033333333333	0.0033333333333	0.0033333333333	0.336666666666	0.0033333333333	0.0033333333333	0.0033333333333	0.413333333281	0.0033333333333	0.0033333333333	0.0033333333333	0.0033333333333	0.0033333333333	0.0033333333333	0.0033333333333	0.0033333333333
0.0133333333333	0.346666666667	0.0133333333333	0.0133333333333	0.588173498924	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.178173498924	0.0133333333333	0.0033333333338	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0033333333334
0.01	0.01	4.99999347481e-13	9.99998694962e-14	0.01	1.19999999521e-11	0.01	0.01	1.08299999177e-10	0.01	1.80000112038e-12	0.01	9.99998694962e-14	0.01	0.0100000000002	0.01	0.0100000000001	0.01	0.01	0.01	9.50000078603e-11	9.99998694962e-14	0.01	0.01	0.01
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.808
0.050879662041	0	0	0.632873853482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.683753515512	0
0.0100000000001	0.01	0.01	0.0100000000003	0.010000000003	0.01	0.01	0.111597278812	0.01	0.0100000000006	0.01	0.0100000000005	0.0100000000001	0.608083756196	0.0100000000001	0.0100000000002	0.0100000000002	0.337931065736	0.01	0.01	0.01	0.01	0.248555411648	0.0100000000001	0.01
0.01	0.01	0.01	0.01	0.01	0.75	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	9.99998694962e-14	0.01	0.01	0.75	0.01
0.0133333333333	0.0133333333333	0.13794141353	0.0133333333333	0.482085158584	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.214259142164	0.0133333333333	0.68
0	0	0	0	0	0	0	0	0	0	0	0	0.807999999997	0.232975139884	0	0	0	0	0	0	0	0	0.583024860114	0	0
0	0	0	0	0	0	0	0.807999999987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.807999999992	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.839999999996	0	0	0.807999999984	0
0.0100000000023	0.0100000000018	0.0100000000008	0.0100000000031	0.0100000000026	0.0100000000018	0.0100000000017	0.620678480196	0.0100000000008	0.0100000000011	0.010000000001	0.0100000000021	0.544011813502	0.0100000000009	0.0100000000011	0.0100000000018	0.0100000000017	0.010000000001	0.0100000000014	0.0100000000027	0.010000000006	0.0100000000021	0.0100000000018	0.0100000000014	0.0100000000007
0.0133333333353	0.0133333333348	0.0033333333343	0.246666666655	0.0133333333356	0.0133333333349	0.0133333333348	0.0133333333347	0.013333333334	0.0133333333342	0.0133333333342	0.0133333333351	0.013333333334	0.0133333333341	0.0133333333342	0.0133333333349	0.0133333333347	0.0133333333342	0.0133333333345	0.0033333333339	0.013333333353	0.419999999947	0.246666666669	0.0033333333343	0.013333333334
0.0133333333333	0.0133333333379	0.0133333333333	0.0133333333333	0.194666666645	0.0133333333333	0.0133333333333	0.0133333333334	0.0133333333333	0.0133333333334	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.071999999979	0.0133333333334	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333
0	0	0	0	0	0	0	0	0	0	0	0.118339546227	0	0	0	0	0	0	0	0	0.126339546228	0	0	0	0
0.0133333333333	0.0033333333337	0.0033333333334	0.0133333333333	0.0033333333338	0.0133333333333	0.336666666665	0.0133333333344	0.496666666665	0.0133333333337	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0033333333331	0.086666666665	0.0133333333333	0.0133333333333	0.0133333333333
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.839999999996	0	0	0	0	0	0	0.808
0	0	0	0	0	0	0	0	0.395252417795	0	0	0	0	0	0	0	0.419252417748	0	0	0	0	0	0	0	0
0.0133333333567	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333335	0.0133333333334	0.0133333333336	0.0133333333333	0.0133333333333	0.0133333333341	0.67999999997	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333339	0.0133333333333	0.0133333333333	0.0133333333349	0.0133333333335	0.794666666663	0.0133333333333	0.0133333333339	0.0133333333336
0	0.208	0	0	0	0	0.207999999997	0	0	0	0	0	0	0	0	0	0	0.399999999998	0	0	0	0	0	0	0
0	0.0100000000007	0	0.01	0	0.342263315235	0.01	0	0.0100000000026	0.0100000000001	0	0.0100000000001	0.0100000000011	0.222445219567	0.0100000000008	0.02070640445	0.0100000000013	0.0100000000007	0.0100000000005	0.0100000000009	0	0.0100000000026	0.174524500127	0.0100000000008	0.0100000000002
0	0	0	0	0	0	0	0	0	0	0	0.408000000019	0	0	0	0.438017348533	0	0.407999999977	0	0	0.408649318127	0	0	0	0
0	0	0	0	0	0	0.807999999974	0	0	0	0	0	0	0	0	0	0.807999999984	0	0	0	0	0	0	0	0
0.01	0.01	0.01	0.0099999999998	0.01	0.01	0.0099999999907	0.01	0.01	0.0099999999999	0.0099999999995	0.01	0.0099999999999	0.0099999999962	0.0099999999998	0.01	0.01	0.0099999999992	0.0099999999983	0.0099999999999	0.0099999999991	0.239999999974	0.0099999999922	0.01	0.01
0	0	0	0	0.186569120194	0	0	0	0	0	0	0.301225405991	0	0.243531591447	0	0	0	0	0	0	0	0	0	0	0.746564212867
0.0200000000027	0.0200000000021	0.0200000000009	0.0200000000018	0.787999999993	0.0200000000021	0.020000000002	0.0200000000019	0.020000000001	0.0200000000012	0.0200000000012	0.0200000000024	0.0200000000009	0.020000000001	0.0200000000012	0.0200000000021	0.0200000000019	0.0200000000012	0.0200000000017	0.0200000000031	0.519999999958	0.0200000000025	0.0200000000021	0.0200000000016	0.0200000000009
0.01	0.01	0.01	0.192844455561	0.01	0.0100000000007	0.01	0.01	0.01	0.01	0.01	0.0100000000001	0.01	0.116177788905	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
0.01	0.01	0.01	9.04999998552e-11	0.01	0.01	0.01	0.249999999999	0.01	0.01	0.01	0.01	0.249999999911	0.01	0.01	4.99999347481e-13	0.01	0.01	0.01	0.01	1.99999738992e-13	2.99999608488e-13	1.78399999634e-10	0.01	0.01
0.0133333333333	0.0133333333334	0.0133333333348	0.0133333333333	0.0133333333335	0.0133333333333	0.0133333333334	0.0133333333333	0.0133333333333	0.0133333333334	0.0133333333334	0.0133333333333	0.0133333333333	0.446972125716	0.0133333333333	0.0133333333333	0.0133333333334	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.569638792364	0.0133333333333	0.0133333333333
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.807999999936	0	0.808	0	0	0	0	0	0
0	0.807999999977	0.01	0	0	0	0	0	0.0100000000011	0	0	0.01	0	0.01	0.01	0.0100000000006	0.01	0	0.0100000000006	0.759999999997	0.0100000000003	0	0	0	0.01
8.99998825465e-13	2.99999608488e-13	1.20000016868e-12	6.000009517e-13	5.00001082204e-13	0.37529273706	5.99999216977e-13	6.000009517e-13	3.99999477985e-13	3.00001343212e-13	1.0000160422e-13	3.99999477985e-13	2.99999608488e-13	0.0100000000008	3.00001343212e-13	0.375292737072	5.99999216977e-13	4.00001212708e-13	5.00001082204e-13	1.00000042969e-12	2.30000046786e-12	7.99998955969e-13	5.99999216977e-13	6.000009517e-13	2.99999608488e-13
3.00000024822e-11	1.39999990767e-12	6.000009517e-13	1.20000016868e-12	2.00000085937e-12	1.39999990767e-12	1.30000003817e-12	1.20000016868e-12	7.00000821197e-13	8.00000690693e-13	8.00000690693e-13	1.59999964666e-12	7.00000821197e-13	7.00000821197e-13	8.00000690693e-13	1.39999990767e-12	1.30000003817e-12	8.00000690693e-13	1.10000029918e-12	2.10000072887e-12	4.60000093572e-12	1.59999964666e-12	1.39999990767e-12	1.10000029918e-12	6.000009517e-13
0.0033333333321	0.0033333333323	0.0033333333329	0.079999999715	0.0033333333319	0.0033333333323	0.0033333333324	0.0033333333325	0.0033333333329	0.0033333333327	0.0033333333328	0.0033333333322	0.0033333333329	0.0033333333328	0.0033333333327	0.0033333333323	0.0033333333324	0.0033333333328	0.0033333333325	0.0033333333319	0.0033333330667	0.0033333333322	0.0033333333323	0.0033333333326	0.0033333333329
0.010000000001	0.0100000000008	0.0100000000004	0.343484648298	0.406515351677	0.0100000000008	0.0100000000008	0.0100000000007	0.0100000000004	0.0100000000005	0.0100000000005	1.69999951616e-12	9.99998694962e-14	0.0100000000004	0.0100000000007	0.0100000000008	0.0100000000008	9.99998694962e-14	0.0100000000006	0.0100000000012	0.0100000000027	9.99998694962e-14	0.749999999978	0.0100000000006	0.0100000000003
0.0100000000014	0.0100000000011	0.0100000000005	0.0100000000009	0.0100000000022	0.0100000000011	0.010000000001	0.010000000001	0.592387923672	0.0100000000006	0.0100000000009	0.0100000000013	0.0100000000005	0.0100000000005	0.0100000000006	0.0100000000011	0.010000000001	0.0100000000006	0.0100000000009	0.759999999975	0.234278742975	0.0100000000013	0.0100000000011	0.0100000000009	0.0100000000005
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.173333333292	0.513851937242	0.687185270531	0	0	0	0	0
4.99999347481e-13	3.00001343212e-13	4.00001212708e-13	2.99999608488e-13	0.297036706771	3.00001343212e-13	2.99999608488e-13	4.00001212708e-13	9.99998694962e-14	1.99999738992e-13	2.99999608488e-13	4.00001212708e-13	0.297036707998	1.99999738992e-13	1.23450000049e-09	4.00001212708e-13	2.99999608488e-13	1.99999738992e-13	2.99999608488e-13	5.00001082204e-13	1.20000016868e-12	5.99999216977e-13	3.00001343212e-13	2.99999608488e-13	1.99999738992e-13
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022857142863	0	0	0
0	0	0	0	0.383587285153	0	0	0	0	0	0.839999999991	0	0.432412714846	0	0	0	0	0	0	0	0	0	0	0	0
0.0133333333333	0.0133333333333	0.0133333333333	0.243174620004	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.013333333335	0.0133333333393	0.0133333333333	0.0133333333333	0.0133333333346	0.0133333333333	0.0133333333333	0.0133333333333	0.679999999991	0.0133333333333	0.546158713314	0.0133333333333	0.0133333333333
0.02	0.02	0.02	0.0200000000002	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.712976302675	0.02	0.02	0.02	0.02	0.02	0.02	0.52	0.093690363977	0.02	0.02	0.02	0.02
9.99998694962e-14	0.0100000000014	0.0100000000006	0.0100000000012	3.00001343212e-13	0.0100000000015	0.0100000000014	0.0100000000013	0.0100000000007	0.0100000000008	1.42000078363e-10	0.0100000000017	0.0100000000006	0.0100000000007	0.0100000000008	0.0100000000015	0.0100000000013	0.0100000000008	0.0100000000011	9.99998694962e-14	1.42299999908e-10	0.0100000000017	0.0100000000015	0.0100000000011	0.0100000000006
